Store,Item,Allocation
259,Tape,0
260,Bracket,0
260,Brush,0
260,Cereal,0
260,Ear Buds,1
260,Eggs,0
260,Glue,0
260,Keyboard,2
260,King Crab,1
260,Milk,0
260,Mouse,0
260,Nails,0
260,Noodles,1
260,Paint,0
260,Phone Charger,1
260,Power Cord,0
260,Shrimp,1
260,Steak,1
260,Tape,0
261,Bracket,0
261,Brush,0
261,Cereal,0
261,Ear Buds,2
261,Eggs,0
261,Glue,1
261,Keyboard,2
261,King Crab,1
261,Milk,0
261,Mouse,1
261,Nails,0
261,Noodles,1
261,Paint,0
261,Phone Charger,2
261,Power Cord,1
261,Shrimp,1
261,Steak,1
261,Tape,0
262,Bracket,0
262,Brush,0
262,Cereal,0
262,Ear Buds,1
262,Eggs,0
262,Glue,0
262,Keyboard,2
262,King Crab,1
262,Milk,0
262,Mouse,0
262,Nails,0
262,Noodles,1
262,Paint,0
262,Phone Charger,1
262,Power Cord,0
262,Shrimp,1
262,Steak,1
262,Tape,0
263,Bracket,0
263,Brush,0
263,Cereal,0
263,Ear Buds,5
263,Eggs,0
263,Glue,0
263,Keyboard,6
263,King Crab,1
263,Milk,0
263,Mouse,1
263,Nails,0
263,Noodles,1
263,Paint,0
263,Phone Charger,4
263,Power Cord,1
263,Shrimp,2
263,Steak,1
263,Tape,0
264,Bracket,0
264,Brush,0
264,Cereal,0
264,Ear Buds,1
264,Eggs,0
264,Glue,0
264,Keyboard,2
264,King Crab,1
264,Milk,0
264,Mouse,1
264,Nails,0
264,Noodles,1
264,Paint,0
264,Phone Charger,1
264,Power Cord,1
264,Shrimp,1
264,Steak,1
264,Tape,0
265,Bracket,0
265,Brush,0
265,Cereal,0
265,Ear Buds,1
265,Eggs,0
265,Glue,0
265,Keyboard,2
265,King Crab,1
265,Milk,0
265,Mouse,1
265,Nails,0
265,Noodles,1
265,Paint,0
265,Phone Charger,1
265,Power Cord,1
265,Shrimp,1
265,Steak,1
265,Tape,0
266,Bracket,0
266,Brush,0
266,Cereal,0
266,Ear Buds,2
266,Eggs,0
266,Glue,1
266,Keyboard,2
266,King Crab,1
266,Milk,0
266,Mouse,1
266,Nails,0
266,Noodles,1
266,Paint,0
266,Phone Charger,2
266,Power Cord,1
266,Shrimp,1
266,Steak,1
266,Tape,0
267,Bracket,0
267,Brush,0
267,Cereal,0
267,Ear Buds,1
267,Eggs,0
267,Glue,1
267,Keyboard,2
267,King Crab,1
267,Milk,0
267,Mouse,1
267,Nails,0
267,Noodles,1
267,Paint,0
267,Phone Charger,1
267,Power Cord,0
267,Shrimp,1
267,Steak,1
267,Tape,0
268,Bracket,0
268,Brush,1
268,Cereal,0
268,Ear Buds,2
268,Eggs,0
268,Glue,1
268,Keyboard,2
268,King Crab,1
268,Milk,0
268,Mouse,1
268,Nails,0
268,Noodles,1
268,Paint,0
268,Phone Charger,2
268,Power Cord,1
268,Shrimp,2
268,Steak,1
268,Tape,0
269,Bracket,0
269,Brush,1
269,Cereal,0
269,Ear Buds,2
269,Eggs,0
269,Glue,1
269,Keyboard,2
269,King Crab,1
269,Milk,0
269,Mouse,1
269,Nails,0
269,Noodles,1
269,Paint,0
269,Phone Charger,2
269,Power Cord,1
269,Shrimp,2
269,Steak,1
269,Tape,0
270,Bracket,0
270,Brush,1
270,Cereal,0
270,Ear Buds,2
270,Eggs,0
270,Glue,1
270,Keyboard,2
270,King Crab,1
270,Milk,0
270,Mouse,1
270,Nails,0
270,Noodles,1
270,Paint,0
270,Phone Charger,2
270,Power Cord,1
270,Shrimp,2
270,Steak,1
270,Tape,0
271,Bracket,0
271,Brush,1
271,Cereal,0
271,Ear Buds,2
271,Eggs,0
271,Glue,1
271,Keyboard,2
271,King Crab,1
271,Milk,0
271,Mouse,1
271,Nails,0
271,Noodles,1
271,Paint,0
271,Phone Charger,2
271,Power Cord,1
271,Shrimp,2
271,Steak,1
271,Tape,0
272,Bracket,0
272,Brush,1
272,Cereal,0
272,Ear Buds,2
272,Eggs,0
272,Glue,1
272,Keyboard,2
272,King Crab,1
272,Milk,0
272,Mouse,1
272,Nails,0
272,Noodles,1
272,Paint,0
272,Phone Charger,2
272,Power Cord,1
272,Shrimp,2
272,Steak,1
272,Tape,0
273,Bracket,0
273,Brush,0
273,Cereal,0
273,Ear Buds,1
273,Eggs,0
273,Glue,0
273,Keyboard,2
273,King Crab,1
273,Milk,0
273,Mouse,0
273,Nails,0
273,Noodles,1
273,Paint,0
273,Phone Charger,1
273,Power Cord,0
273,Shrimp,1
273,Steak,1
273,Tape,0
274,Bracket,0
274,Brush,0
274,Cereal,0
274,Ear Buds,1
274,Eggs,0
274,Glue,0
274,Keyboard,2
274,King Crab,1
274,Milk,0
274,Mouse,0
274,Nails,0
274,Noodles,1
274,Paint,0
274,Phone Charger,1
274,Power Cord,0
274,Shrimp,1
274,Steak,1
274,Tape,0
275,Bracket,0
275,Brush,0
275,Cereal,0
275,Ear Buds,2
275,Eggs,0
275,Glue,1
275,Keyboard,2
275,King Crab,1
275,Milk,0
275,Mouse,1
275,Nails,0
275,Noodles,1
275,Paint,0
275,Phone Charger,2
275,Power Cord,1
275,Shrimp,1
275,Steak,1
275,Tape,0
276,Bracket,0
276,Brush,0
276,Cereal,0
276,Ear Buds,1
276,Eggs,0
276,Glue,0
276,Keyboard,2
276,King Crab,1
276,Milk,0
276,Mouse,0
276,Nails,0
276,Noodles,1
276,Paint,0
276,Phone Charger,1
276,Power Cord,0
276,Shrimp,1
276,Steak,1
276,Tape,0
277,Bracket,0
277,Brush,0
277,Cereal,0
277,Ear Buds,2
277,Eggs,0
277,Glue,1
277,Keyboard,2
277,King Crab,1
277,Milk,0
277,Mouse,1
277,Nails,0
277,Noodles,1
277,Paint,0
277,Phone Charger,2
277,Power Cord,1
277,Shrimp,1
277,Steak,1
277,Tape,0
278,Bracket,0
278,Brush,1
278,Cereal,0
278,Ear Buds,2
278,Eggs,0
278,Glue,1
278,Keyboard,2
278,King Crab,1
278,Milk,0
278,Mouse,1
278,Nails,0
278,Noodles,1
278,Paint,0
278,Phone Charger,2
278,Power Cord,1
278,Shrimp,2
278,Steak,1
278,Tape,0
279,Bracket,0
279,Brush,1
279,Cereal,0
279,Ear Buds,2
279,Eggs,0
279,Glue,1
279,Keyboard,4
279,King Crab,1
279,Milk,0
279,Mouse,1
279,Nails,0
279,Noodles,1
279,Paint,1
279,Phone Charger,2
279,Power Cord,1
279,Shrimp,2
279,Steak,1
279,Tape,0
280,Bracket,0
280,Brush,0
280,Cereal,0
280,Ear Buds,1
280,Eggs,0
280,Glue,0
280,Keyboard,2
280,King Crab,1
280,Milk,0
280,Mouse,1
280,Nails,0
280,Noodles,1
280,Paint,0
280,Phone Charger,1
280,Power Cord,0
280,Shrimp,1
280,Steak,1
280,Tape,0
281,Bracket,0
281,Brush,1
281,Cereal,0
281,Ear Buds,2
281,Eggs,0
281,Glue,1
281,Keyboard,2
281,King Crab,1
281,Milk,0
281,Mouse,1
281,Nails,0
281,Noodles,1
281,Paint,0
281,Phone Charger,2
281,Power Cord,1
281,Shrimp,2
281,Steak,1
281,Tape,0
282,Bracket,0
282,Brush,0
282,Cereal,0
282,Ear Buds,1
282,Eggs,0
282,Glue,1
282,Keyboard,2
282,King Crab,1
282,Milk,0
282,Mouse,1
282,Nails,0
282,Noodles,1
282,Paint,0
282,Phone Charger,1
282,Power Cord,0
282,Shrimp,1
282,Steak,1
282,Tape,0
283,Bracket,0
283,Brush,1
283,Cereal,0
283,Ear Buds,2
283,Eggs,0
283,Glue,1
283,Keyboard,2
283,King Crab,1
283,Milk,0
283,Mouse,1
283,Nails,0
283,Noodles,1
283,Paint,0
283,Phone Charger,2
283,Power Cord,1
283,Shrimp,2
283,Steak,1
283,Tape,0
284,Bracket,0
284,Brush,0
284,Cereal,0
284,Ear Buds,1
284,Eggs,0
284,Glue,1
284,Keyboard,2
284,King Crab,1
284,Milk,0
284,Mouse,1
284,Nails,0
284,Noodles,1
284,Paint,0
284,Phone Charger,1
284,Power Cord,0
284,Shrimp,1
284,Steak,1
284,Tape,0
285,Bracket,0
285,Brush,0
285,Cereal,0
285,Ear Buds,1
285,Eggs,0
285,Glue,1
285,Keyboard,2
285,King Crab,1
285,Milk,0
285,Mouse,1
285,Nails,0
285,Noodles,1
285,Paint,0
285,Phone Charger,1
285,Power Cord,1
285,Shrimp,1
285,Steak,1
285,Tape,0
286,Bracket,0
286,Brush,1
286,Cereal,0
286,Ear Buds,2
286,Eggs,0
286,Glue,1
286,Keyboard,4
286,King Crab,1
286,Milk,0
286,Mouse,1
286,Nails,0
286,Noodles,1
286,Paint,0
286,Phone Charger,2
286,Power Cord,1
286,Shrimp,2
286,Steak,1
286,Tape,0
287,Bracket,0
287,Brush,1
287,Cereal,0
287,Ear Buds,2
287,Eggs,0
287,Glue,1
287,Keyboard,2
287,King Crab,1
287,Milk,0
287,Mouse,1
287,Nails,0
287,Noodles,1
287,Paint,1
287,Phone Charger,2
287,Power Cord,1
287,Shrimp,2
287,Steak,1
287,Tape,0
288,Bracket,0
288,Brush,0
288,Cereal,0
288,Ear Buds,1
288,Eggs,0
288,Glue,1
288,Keyboard,2
288,King Crab,1
288,Milk,0
288,Mouse,1
288,Nails,0
288,Noodles,1
288,Paint,0
288,Phone Charger,1
288,Power Cord,0
288,Shrimp,1
288,Steak,1
288,Tape,0
289,Bracket,0
289,Brush,0
289,Cereal,0
289,Ear Buds,1
289,Eggs,0
289,Glue,1
289,Keyboard,2
289,King Crab,1
289,Milk,0
289,Mouse,1
289,Nails,0
289,Noodles,1
289,Paint,0
289,Phone Charger,1
289,Power Cord,0
289,Shrimp,1
289,Steak,1
289,Tape,0
290,Bracket,0
290,Brush,1
290,Cereal,0
290,Ear Buds,2
290,Eggs,0
290,Glue,1
290,Keyboard,2
290,King Crab,1
290,Milk,0
290,Mouse,1
290,Nails,0
290,Noodles,1
290,Paint,1
290,Phone Charger,2
290,Power Cord,1
290,Shrimp,2
290,Steak,1
290,Tape,0
291,Bracket,0
291,Brush,0
291,Cereal,0
291,Ear Buds,2
291,Eggs,0
291,Glue,1
291,Keyboard,2
291,King Crab,1
291,Milk,0
291,Mouse,1
291,Nails,0
291,Noodles,1
291,Paint,0
291,Phone Charger,2
291,Power Cord,1
291,Shrimp,2
291,Steak,1
291,Tape,0
292,Bracket,0
292,Brush,0
292,Cereal,0
292,Ear Buds,1
292,Eggs,0
292,Glue,0
292,Keyboard,2
292,King Crab,1
292,Milk,0
292,Mouse,0
292,Nails,0
292,Noodles,1
292,Paint,0
292,Phone Charger,1
292,Power Cord,0
292,Shrimp,1
292,Steak,1
292,Tape,0
293,Bracket,0
293,Brush,1
293,Cereal,0
293,Ear Buds,2
293,Eggs,0
293,Glue,1
293,Keyboard,2
293,King Crab,1
293,Milk,0
293,Mouse,1
293,Nails,0
293,Noodles,1
293,Paint,0
293,Phone Charger,2
293,Power Cord,1
293,Shrimp,2
293,Steak,1
293,Tape,0
294,Bracket,0
294,Brush,1
294,Cereal,0
294,Ear Buds,2
294,Eggs,0
294,Glue,1
294,Keyboard,2
294,King Crab,1
294,Milk,0
294,Mouse,1
294,Nails,0
294,Noodles,1
294,Paint,0
294,Phone Charger,2
294,Power Cord,1
294,Shrimp,2
294,Steak,1
294,Tape,0
295,Bracket,0
295,Brush,0
295,Cereal,0
295,Ear Buds,1
295,Eggs,0
295,Glue,0
295,Keyboard,2
295,King Crab,1
295,Milk,0
295,Mouse,1
295,Nails,0
295,Noodles,1
295,Paint,0
295,Phone Charger,1
295,Power Cord,0
295,Shrimp,1
295,Steak,1
295,Tape,0
296,Bracket,0
296,Brush,1
296,Cereal,0
296,Ear Buds,2
296,Eggs,0
296,Glue,1
296,Keyboard,4
296,King Crab,1
296,Milk,0
296,Mouse,1
296,Nails,0
296,Noodles,1
296,Paint,1
296,Phone Charger,2
296,Power Cord,1
296,Shrimp,2
296,Steak,1
296,Tape,0
297,Bracket,0
297,Brush,1
297,Cereal,0
297,Ear Buds,2
297,Eggs,0
297,Glue,1
297,Keyboard,2
297,King Crab,1
297,Milk,0
297,Mouse,1
297,Nails,0
297,Noodles,1
297,Paint,0
297,Phone Charger,2
297,Power Cord,1
297,Shrimp,2
297,Steak,1
297,Tape,0
298,Bracket,0
298,Brush,0
298,Cereal,0
298,Ear Buds,1
298,Eggs,0
298,Glue,0
298,Keyboard,2
298,King Crab,1
298,Milk,0
298,Mouse,0
298,Nails,0
298,Noodles,1
298,Paint,0
298,Phone Charger,1
298,Power Cord,0
298,Shrimp,1
298,Steak,1
298,Tape,0
299,Bracket,0
299,Brush,1
299,Cereal,2
299,Ear Buds,7
299,Eggs,0
299,Glue,1
299,Keyboard,7
299,King Crab,2
299,Milk,0
299,Mouse,2
299,Nails,0
299,Noodles,2
299,Paint,1
299,Phone Charger,6
299,Power Cord,1
299,Shrimp,4
299,Steak,2
299,Tape,0
300,Bracket,0
300,Brush,0
300,Cereal,0
300,Ear Buds,1
300,Eggs,0
300,Glue,0
300,Keyboard,2
300,King Crab,1
300,Milk,0
300,Mouse,0
300,Nails,0
300,Noodles,1
300,Paint,0
300,Phone Charger,1
300,Power Cord,0
300,Shrimp,1
300,Steak,1
300,Tape,0
301,Bracket,0
301,Brush,1
301,Cereal,1
301,Ear Buds,2
301,Eggs,0
301,Glue,1
301,Keyboard,4
301,King Crab,1
301,Milk,0
301,Mouse,1
301,Nails,0
301,Noodles,2
301,Paint,1
301,Phone Charger,2
301,Power Cord,1
301,Shrimp,4
301,Steak,2
301,Tape,0
302,Bracket,0
302,Brush,1
302,Cereal,0
302,Ear Buds,1
302,Eggs,0
302,Glue,1
302,Keyboard,2
302,King Crab,1
302,Milk,0
302,Mouse,1
302,Nails,0
302,Noodles,1
302,Paint,0
302,Phone Charger,1
302,Power Cord,0
302,Shrimp,1
302,Steak,1
302,Tape,0
303,Bracket,0
303,Brush,1
303,Cereal,0
303,Ear Buds,6
303,Eggs,0
303,Glue,1
303,Keyboard,6
303,King Crab,1
303,Milk,0
303,Mouse,1
303,Nails,0
303,Noodles,1
303,Paint,1
303,Phone Charger,4
303,Power Cord,1
303,Shrimp,2
303,Steak,1
303,Tape,0
304,Bracket,0
304,Brush,1
304,Cereal,0
304,Ear Buds,1
304,Eggs,0
304,Glue,1
304,Keyboard,2
304,King Crab,1
304,Milk,0
304,Mouse,1
304,Nails,0
304,Noodles,1
304,Paint,0
304,Phone Charger,1
304,Power Cord,1
304,Shrimp,1
304,Steak,1
304,Tape,0
305,Bracket,0
305,Brush,0
305,Cereal,0
305,Ear Buds,1
305,Eggs,0
305,Glue,1
305,Keyboard,2
305,King Crab,1
305,Milk,0
305,Mouse,1
305,Nails,0
305,Noodles,1
305,Paint,0
305,Phone Charger,2
305,Power Cord,1
305,Shrimp,1
305,Steak,1
305,Tape,0
306,Bracket,0
306,Brush,1
306,Cereal,0
306,Ear Buds,2
306,Eggs,0
306,Glue,1
306,Keyboard,4
306,King Crab,1
306,Milk,0
306,Mouse,1
306,Nails,0
306,Noodles,1
306,Paint,1
306,Phone Charger,2
306,Power Cord,1
306,Shrimp,2
306,Steak,1
306,Tape,0
307,Bracket,0
307,Brush,1
307,Cereal,0
307,Ear Buds,1
307,Eggs,0
307,Glue,1
307,Keyboard,2
307,King Crab,1
307,Milk,0
307,Mouse,0
307,Nails,0
307,Noodles,1
307,Paint,0
307,Phone Charger,1
307,Power Cord,0
307,Shrimp,1
307,Steak,1
307,Tape,0
308,Bracket,0
308,Brush,1
308,Cereal,0
308,Ear Buds,2
308,Eggs,0
308,Glue,1
308,Keyboard,2
308,King Crab,1
308,Milk,0
308,Mouse,1
308,Nails,0
308,Noodles,1
308,Paint,0
308,Phone Charger,2
308,Power Cord,1
308,Shrimp,1
308,Steak,1
308,Tape,0
309,Bracket,0
309,Brush,1
309,Cereal,0
309,Ear Buds,2
309,Eggs,0
309,Glue,1
309,Keyboard,2
309,King Crab,2
309,Milk,0
309,Mouse,1
309,Nails,0
309,Noodles,1
309,Paint,1
309,Phone Charger,1
309,Power Cord,1
309,Shrimp,5
309,Steak,2
309,Tape,0
310,Bracket,0
310,Brush,1
310,Cereal,0
310,Ear Buds,1
310,Eggs,0
310,Glue,1
310,Keyboard,2
310,King Crab,1
310,Milk,0
310,Mouse,1
310,Nails,0
310,Noodles,1
310,Paint,0
310,Phone Charger,1
310,Power Cord,1
310,Shrimp,1
310,Steak,1
310,Tape,0
311,Bracket,0
311,Brush,1
311,Cereal,0
311,Ear Buds,2
311,Eggs,0
311,Glue,1
311,Keyboard,4
311,King Crab,1
311,Milk,0
311,Mouse,1
311,Nails,0
311,Noodles,1
311,Paint,0
311,Phone Charger,2
311,Power Cord,1
311,Shrimp,2
311,Steak,1
311,Tape,0
312,Bracket,0
312,Brush,1
312,Cereal,0
312,Ear Buds,2
312,Eggs,0
312,Glue,1
312,Keyboard,4
312,King Crab,1
312,Milk,0
312,Mouse,1
312,Nails,0
312,Noodles,1
312,Paint,0
312,Phone Charger,2
312,Power Cord,1
312,Shrimp,1
312,Steak,1
312,Tape,0
313,Bracket,0
313,Brush,1
313,Cereal,0
313,Ear Buds,1
313,Eggs,0
313,Glue,1
313,Keyboard,2
313,King Crab,1
313,Milk,0
313,Mouse,1
313,Nails,0
313,Noodles,1
313,Paint,0
313,Phone Charger,1
313,Power Cord,1
313,Shrimp,1
313,Steak,1
313,Tape,0
314,Bracket,0
314,Brush,1
314,Cereal,0
314,Ear Buds,2
314,Eggs,0
314,Glue,1
314,Keyboard,4
314,King Crab,1
314,Milk,0
314,Mouse,1
314,Nails,0
314,Noodles,1
314,Paint,0
314,Phone Charger,2
314,Power Cord,1
314,Shrimp,2
314,Steak,1
314,Tape,0
315,Bracket,0
315,Brush,1
315,Cereal,0
315,Ear Buds,2
315,Eggs,0
315,Glue,1
315,Keyboard,4
315,King Crab,1
315,Milk,0
315,Mouse,1
315,Nails,0
315,Noodles,1
315,Paint,0
315,Phone Charger,2
315,Power Cord,1
315,Shrimp,2
315,Steak,1
315,Tape,0
316,Bracket,0
316,Brush,0
316,Cereal,0
316,Ear Buds,1
316,Eggs,0
316,Glue,0
316,Keyboard,2
316,King Crab,1
316,Milk,0
316,Mouse,1
316,Nails,0
316,Noodles,1
316,Paint,0
316,Phone Charger,1
316,Power Cord,0
316,Shrimp,1
316,Steak,1
316,Tape,0
317,Bracket,0
317,Brush,1
317,Cereal,0
317,Ear Buds,4
317,Eggs,0
317,Glue,1
317,Keyboard,4
317,King Crab,1
317,Milk,0
317,Mouse,1
317,Nails,0
317,Noodles,1
317,Paint,1
317,Phone Charger,2
317,Power Cord,1
317,Shrimp,2
317,Steak,1
317,Tape,0
318,Bracket,0
318,Brush,1
318,Cereal,0
318,Ear Buds,6
318,Eggs,0
318,Glue,1
318,Keyboard,7
318,King Crab,1
318,Milk,0
318,Mouse,2
318,Nails,0
318,Noodles,1
318,Paint,0
318,Phone Charger,5
318,Power Cord,1
318,Shrimp,2
318,Steak,1
318,Tape,0
319,Bracket,0
319,Brush,1
319,Cereal,0
319,Ear Buds,2
319,Eggs,0
319,Glue,1
319,Keyboard,4
319,King Crab,1
319,Milk,0
319,Mouse,1
319,Nails,0
319,Noodles,1
319,Paint,0
319,Phone Charger,2
319,Power Cord,1
319,Shrimp,2
319,Steak,1
319,Tape,0
320,Bracket,0
320,Brush,0
320,Cereal,0
320,Ear Buds,1
320,Eggs,0
320,Glue,0
320,Keyboard,2
320,King Crab,1
320,Milk,0
320,Mouse,1
320,Nails,0
320,Noodles,1
320,Paint,0
320,Phone Charger,1
320,Power Cord,0
320,Shrimp,1
320,Steak,1
320,Tape,0
321,Bracket,0
321,Brush,1
321,Cereal,0
321,Ear Buds,6
321,Eggs,0
321,Glue,1
321,Keyboard,7
321,King Crab,1
321,Milk,0
321,Mouse,2
321,Nails,0
321,Noodles,2
321,Paint,0
321,Phone Charger,6
321,Power Cord,2
321,Shrimp,4
321,Steak,2
321,Tape,0
322,Bracket,0
322,Brush,0
322,Cereal,0
322,Ear Buds,1
322,Eggs,0
322,Glue,0
322,Keyboard,2
322,King Crab,1
322,Milk,0
322,Mouse,1
322,Nails,0
322,Noodles,1
322,Paint,0
322,Phone Charger,1
322,Power Cord,1
322,Shrimp,1
322,Steak,1
322,Tape,0
323,Bracket,0
323,Brush,0
323,Cereal,0
323,Ear Buds,2
323,Eggs,0
323,Glue,1
323,Keyboard,2
323,King Crab,1
323,Milk,0
323,Mouse,1
323,Nails,0
323,Noodles,1
323,Paint,0
323,Phone Charger,2
323,Power Cord,1
323,Shrimp,1
323,Steak,1
323,Tape,0
324,Bracket,0
324,Brush,1
324,Cereal,0
324,Ear Buds,2
324,Eggs,0
324,Glue,1
324,Keyboard,2
324,King Crab,1
324,Milk,0
324,Mouse,1
324,Nails,0
324,Noodles,1
324,Paint,0
324,Phone Charger,2
324,Power Cord,1
324,Shrimp,1
324,Steak,1
324,Tape,0
325,Bracket,0
325,Brush,0
325,Cereal,0
325,Ear Buds,1
325,Eggs,0
325,Glue,0
325,Keyboard,2
325,King Crab,1
325,Milk,0
325,Mouse,1
325,Nails,0
325,Noodles,1
325,Paint,0
325,Phone Charger,1
325,Power Cord,0
325,Shrimp,1
325,Steak,1
325,Tape,0
326,Bracket,0
326,Brush,1
326,Cereal,0
326,Ear Buds,2
326,Eggs,0
326,Glue,1
326,Keyboard,4
326,King Crab,1
326,Milk,0
326,Mouse,1
326,Nails,0
326,Noodles,1
326,Paint,1
326,Phone Charger,2
326,Power Cord,1
326,Shrimp,2
326,Steak,1
326,Tape,0
327,Bracket,0
327,Brush,1
327,Cereal,0
327,Ear Buds,7
327,Eggs,0
327,Glue,1
327,Keyboard,9
327,King Crab,1
327,Milk,0
327,Mouse,2
327,Nails,0
327,Noodles,1
327,Paint,0
327,Phone Charger,5
327,Power Cord,1
327,Shrimp,2
327,Steak,1
327,Tape,0
328,Bracket,0
328,Brush,0
328,Cereal,0
328,Ear Buds,1
328,Eggs,0
328,Glue,0
328,Keyboard,1
328,King Crab,1
328,Milk,0
328,Mouse,1
328,Nails,0
328,Noodles,1
328,Paint,0
328,Phone Charger,1
328,Power Cord,0
328,Shrimp,1
328,Steak,1
328,Tape,0
329,Bracket,0
329,Brush,0
329,Cereal,0
329,Ear Buds,1
329,Eggs,0
329,Glue,0
329,Keyboard,1
329,King Crab,1
329,Milk,0
329,Mouse,1
329,Nails,0
329,Noodles,1
329,Paint,0
329,Phone Charger,1
329,Power Cord,0
329,Shrimp,1
329,Steak,1
329,Tape,0
330,Bracket,0
330,Brush,0
330,Cereal,0
330,Ear Buds,1
330,Eggs,0
330,Glue,0
330,Keyboard,1
330,King Crab,1
330,Milk,0
330,Mouse,1
330,Nails,0
330,Noodles,1
330,Paint,0
330,Phone Charger,1
330,Power Cord,0
330,Shrimp,1
330,Steak,1
330,Tape,0
331,Bracket,0
331,Brush,0
331,Cereal,0
331,Ear Buds,1
331,Eggs,0
331,Glue,0
331,Keyboard,1
331,King Crab,1
331,Milk,0
331,Mouse,1
331,Nails,0
331,Noodles,1
331,Paint,0
331,Phone Charger,1
331,Power Cord,0
331,Shrimp,1
331,Steak,1
331,Tape,0
332,Bracket,0
332,Brush,1
332,Cereal,0
332,Ear Buds,2
332,Eggs,0
332,Glue,1
332,Keyboard,2
332,King Crab,1
332,Milk,0
332,Mouse,1
332,Nails,0
332,Noodles,1
332,Paint,0
332,Phone Charger,2
332,Power Cord,1
332,Shrimp,2
332,Steak,1
332,Tape,0
333,Bracket,0
333,Brush,0
333,Cereal,0
333,Ear Buds,1
333,Eggs,0
333,Glue,0
333,Keyboard,1
333,King Crab,1
333,Milk,0
333,Mouse,1
333,Nails,0
333,Noodles,1
333,Paint,0
333,Phone Charger,1
333,Power Cord,0
333,Shrimp,1
333,Steak,1
333,Tape,0
334,Bracket,0
334,Brush,1
334,Cereal,0
334,Ear Buds,2
334,Eggs,0
334,Glue,1
334,Keyboard,2
334,King Crab,1
334,Milk,0
334,Mouse,1
334,Nails,0
334,Noodles,1
334,Paint,0
334,Phone Charger,2
334,Power Cord,1
334,Shrimp,2
334,Steak,1
334,Tape,0
335,Bracket,0
335,Brush,0
335,Cereal,0
335,Ear Buds,1
335,Eggs,0
335,Glue,0
335,Keyboard,1
335,King Crab,1
335,Milk,0
335,Mouse,1
335,Nails,0
335,Noodles,1
335,Paint,0
335,Phone Charger,1
335,Power Cord,0
335,Shrimp,1
335,Steak,1
335,Tape,0
336,Bracket,0
336,Brush,0
336,Cereal,0
336,Ear Buds,1
336,Eggs,0
336,Glue,0
336,Keyboard,1
336,King Crab,1
336,Milk,0
336,Mouse,1
336,Nails,0
336,Noodles,1
336,Paint,0
336,Phone Charger,1
336,Power Cord,0
336,Shrimp,1
336,Steak,1
336,Tape,0
337,Bracket,0
337,Brush,0
337,Cereal,0
337,Ear Buds,1
337,Eggs,0
337,Glue,0
337,Keyboard,1
337,King Crab,1
337,Milk,0
337,Mouse,1
337,Nails,0
337,Noodles,1
337,Paint,0
337,Phone Charger,1
337,Power Cord,0
337,Shrimp,1
337,Steak,1
337,Tape,0
338,Bracket,0
338,Brush,1
338,Cereal,1
338,Ear Buds,4
338,Eggs,0
338,Glue,1
338,Keyboard,5
338,King Crab,2
338,Milk,0
338,Mouse,2
338,Nails,0
338,Noodles,2
338,Paint,1
338,Phone Charger,4
338,Power Cord,2
338,Shrimp,5
338,Steak,2
338,Tape,0
339,Bracket,0
339,Brush,1
339,Cereal,0
339,Ear Buds,2
339,Eggs,0
339,Glue,1
339,Keyboard,4
339,King Crab,1
339,Milk,0
339,Mouse,1
339,Nails,0
339,Noodles,1
339,Paint,1
339,Phone Charger,2
339,Power Cord,1
339,Shrimp,2
339,Steak,1
339,Tape,0
340,Bracket,0
340,Brush,1
340,Cereal,0
340,Ear Buds,6
340,Eggs,0
340,Glue,1
340,Keyboard,7
340,King Crab,1
340,Milk,0
340,Mouse,4
340,Nails,0
340,Noodles,1
340,Paint,1
340,Phone Charger,6
340,Power Cord,2
340,Shrimp,2
340,Steak,2
340,Tape,0
341,Bracket,0
341,Brush,1
341,Cereal,0
341,Ear Buds,5
341,Eggs,0
341,Glue,1
341,Keyboard,6
341,King Crab,1
341,Milk,0
341,Mouse,2
341,Nails,0
341,Noodles,1
341,Paint,1
341,Phone Charger,4
341,Power Cord,2
341,Shrimp,2
341,Steak,1
341,Tape,0
342,Bracket,0
342,Brush,0
342,Cereal,0
342,Ear Buds,1
342,Eggs,0
342,Glue,0
342,Keyboard,1
342,King Crab,1
342,Milk,0
342,Mouse,0
342,Nails,0
342,Noodles,1
342,Paint,0
342,Phone Charger,1
342,Power Cord,0
342,Shrimp,1
342,Steak,1
342,Tape,0
343,Bracket,0
343,Brush,0
343,Cereal,0
343,Ear Buds,1
343,Eggs,0
343,Glue,0
343,Keyboard,1
343,King Crab,1
343,Milk,0
343,Mouse,0
343,Nails,0
343,Noodles,1
343,Paint,0
343,Phone Charger,1
343,Power Cord,0
343,Shrimp,1
343,Steak,1
343,Tape,0
344,Bracket,0
344,Brush,1
344,Cereal,0
344,Ear Buds,2
344,Eggs,0
344,Glue,1
344,Keyboard,2
344,King Crab,1
344,Milk,0
344,Mouse,1
344,Nails,0
344,Noodles,1
344,Paint,0
344,Phone Charger,2
344,Power Cord,1
344,Shrimp,1
344,Steak,1
344,Tape,0
345,Bracket,0
345,Brush,0
345,Cereal,0
345,Ear Buds,2
345,Eggs,0
345,Glue,1
345,Keyboard,2
345,King Crab,1
345,Milk,0
345,Mouse,1
345,Nails,0
345,Noodles,1
345,Paint,0
345,Phone Charger,2
345,Power Cord,1
345,Shrimp,1
345,Steak,1
345,Tape,0
346,Bracket,0
346,Brush,1
346,Cereal,0
346,Ear Buds,2
346,Eggs,0
