Store,Item,Allocation
259,Tape,0
260,Bracket,0
260,Brush,0
260,Cereal,0
260,Ear Buds,3
260,Eggs,0
260,Glue,0
260,Keyboard,4
260,King Crab,0
260,Milk,0
260,Mouse,0
260,Nails,0
260,Noodles,1
260,Paint,0
260,Phone Charger,3
260,Power Cord,0
260,Shrimp,3
260,Steak,3
260,Tape,0
261,Bracket,3
261,Brush,0
261,Cereal,3
261,Ear Buds,9
261,Eggs,3
261,Glue,3
261,Keyboard,9
261,King Crab,3
261,Milk,0
261,Mouse,3
261,Nails,0
261,Noodles,5
261,Paint,0
261,Phone Charger,9
261,Power Cord,3
261,Shrimp,6
261,Steak,5
261,Tape,0
262,Bracket,0
262,Brush,0
262,Cereal,0
262,Ear Buds,3
262,Eggs,0
262,Glue,0
262,Keyboard,3
262,King Crab,2
262,Milk,0
262,Mouse,0
262,Nails,0
262,Noodles,2
262,Paint,0
262,Phone Charger,3
262,Power Cord,0
262,Shrimp,3
262,Steak,2
262,Tape,0
263,Bracket,1
263,Brush,0
263,Cereal,3
263,Ear Buds,14
263,Eggs,3
263,Glue,0
263,Keyboard,15
263,King Crab,6
263,Milk,2
263,Mouse,5
263,Nails,0
263,Noodles,6
263,Paint,0
263,Phone Charger,11
263,Power Cord,3
263,Shrimp,9
263,Steak,6
263,Tape,0
264,Bracket,0
264,Brush,0
264,Cereal,2
264,Ear Buds,6
264,Eggs,2
264,Glue,0
264,Keyboard,6
264,King Crab,3
264,Milk,1
264,Mouse,3
264,Nails,0
264,Noodles,3
264,Paint,0
264,Phone Charger,6
264,Power Cord,1
264,Shrimp,3
264,Steak,3
264,Tape,0
265,Bracket,0
265,Brush,0
265,Cereal,2
265,Ear Buds,6
265,Eggs,2
265,Glue,0
265,Keyboard,6
265,King Crab,3
265,Milk,1
265,Mouse,3
265,Nails,0
265,Noodles,3
265,Paint,0
265,Phone Charger,6
265,Power Cord,1
265,Shrimp,3
265,Steak,3
265,Tape,0
266,Bracket,3
266,Brush,0
266,Cereal,3
266,Ear Buds,9
266,Eggs,3
266,Glue,3
266,Keyboard,9
266,King Crab,3
266,Milk,0
266,Mouse,3
266,Nails,0
266,Noodles,6
266,Paint,0
266,Phone Charger,9
266,Power Cord,3
266,Shrimp,6
266,Steak,6
266,Tape,0
267,Bracket,2
267,Brush,0
267,Cereal,0
267,Ear Buds,3
267,Eggs,0
267,Glue,1
267,Keyboard,3
267,King Crab,2
267,Milk,0
267,Mouse,1
267,Nails,0
267,Noodles,3
267,Paint,0
267,Phone Charger,3
267,Power Cord,0
267,Shrimp,3
267,Steak,3
267,Tape,0
268,Bracket,3
268,Brush,2
268,Cereal,3
268,Ear Buds,9
268,Eggs,3
268,Glue,3
268,Keyboard,9
268,King Crab,5
268,Milk,1
268,Mouse,3
268,Nails,2
268,Noodles,6
268,Paint,0
268,Phone Charger,9
268,Power Cord,3
268,Shrimp,9
268,Steak,6
268,Tape,0
269,Bracket,3
269,Brush,3
269,Cereal,3
269,Ear Buds,9
269,Eggs,3
269,Glue,3
269,Keyboard,10
269,King Crab,6
269,Milk,1
269,Mouse,4
269,Nails,3
269,Noodles,6
269,Paint,0
269,Phone Charger,9
269,Power Cord,3
269,Shrimp,7
269,Steak,6
269,Tape,0
270,Bracket,3
270,Brush,2
270,Cereal,3
270,Ear Buds,9
270,Eggs,3
270,Glue,3
270,Keyboard,9
270,King Crab,4
270,Milk,0
270,Mouse,3
270,Nails,1
270,Noodles,6
270,Paint,0
270,Phone Charger,9
270,Power Cord,3
270,Shrimp,7
270,Steak,6
270,Tape,0
271,Bracket,3
271,Brush,2
271,Cereal,3
271,Ear Buds,9
271,Eggs,3
271,Glue,3
271,Keyboard,9
271,King Crab,4
271,Milk,0
271,Mouse,3
271,Nails,1
271,Noodles,6
271,Paint,0
271,Phone Charger,9
271,Power Cord,3
271,Shrimp,7
271,Steak,6
271,Tape,0
272,Bracket,3
272,Brush,2
272,Cereal,3
272,Ear Buds,9
272,Eggs,3
272,Glue,3
272,Keyboard,9
272,King Crab,4
272,Milk,0
272,Mouse,3
272,Nails,1
272,Noodles,6
272,Paint,0
272,Phone Charger,9
272,Power Cord,3
272,Shrimp,7
272,Steak,6
272,Tape,0
273,Bracket,1
273,Brush,0
273,Cereal,0
273,Ear Buds,3
273,Eggs,0
273,Glue,0
273,Keyboard,3
273,King Crab,2
273,Milk,0
273,Mouse,0
273,Nails,0
273,Noodles,3
273,Paint,0
273,Phone Charger,3
273,Power Cord,0
273,Shrimp,3
273,Steak,3
273,Tape,0
274,Bracket,1
274,Brush,0
274,Cereal,0
274,Ear Buds,3
274,Eggs,0
274,Glue,0
274,Keyboard,3
274,King Crab,2
274,Milk,0
274,Mouse,0
274,Nails,0
274,Noodles,3
274,Paint,0
274,Phone Charger,3
274,Power Cord,0
274,Shrimp,3
274,Steak,3
274,Tape,0
275,Bracket,3
275,Brush,0
275,Cereal,3
275,Ear Buds,8
275,Eggs,3
275,Glue,3
275,Keyboard,9
275,King Crab,3
275,Milk,0
275,Mouse,3
275,Nails,0
275,Noodles,5
275,Paint,0
275,Phone Charger,8
275,Power Cord,3
275,Shrimp,6
275,Steak,5
275,Tape,0
276,Bracket,0
276,Brush,0
276,Cereal,0
276,Ear Buds,3
276,Eggs,0
276,Glue,0
276,Keyboard,3
276,King Crab,2
276,Milk,0
276,Mouse,0
276,Nails,0
276,Noodles,1
276,Paint,0
276,Phone Charger,3
276,Power Cord,0
276,Shrimp,3
276,Steak,2
276,Tape,0
277,Bracket,3
277,Brush,0
277,Cereal,3
277,Ear Buds,8
277,Eggs,3
277,Glue,3
277,Keyboard,9
277,King Crab,3
277,Milk,0
277,Mouse,3
277,Nails,0
277,Noodles,5
277,Paint,0
277,Phone Charger,8
277,Power Cord,3
277,Shrimp,6
277,Steak,5
277,Tape,0
278,Bracket,3
278,Brush,3
278,Cereal,3
278,Ear Buds,9
278,Eggs,3
278,Glue,3
278,Keyboard,9
278,King Crab,6
278,Milk,1
278,Mouse,3
278,Nails,2
278,Noodles,6
278,Paint,0
278,Phone Charger,9
278,Power Cord,3
278,Shrimp,9
278,Steak,6
278,Tape,0
279,Bracket,3
279,Brush,3
279,Cereal,3
279,Ear Buds,9
279,Eggs,3
279,Glue,3
279,Keyboard,12
279,King Crab,6
279,Milk,3
279,Mouse,6
279,Nails,3
279,Noodles,6
279,Paint,3
279,Phone Charger,9
279,Power Cord,6
279,Shrimp,10
279,Steak,6
279,Tape,3
280,Bracket,0
280,Brush,0
280,Cereal,0
280,Ear Buds,3
280,Eggs,0
280,Glue,0
280,Keyboard,3
280,King Crab,2
280,Milk,0
280,Mouse,1
280,Nails,0
280,Noodles,2
280,Paint,0
280,Phone Charger,3
280,Power Cord,0
280,Shrimp,3
280,Steak,2
280,Tape,0
281,Bracket,3
281,Brush,3
281,Cereal,3
281,Ear Buds,9
281,Eggs,3
281,Glue,3
281,Keyboard,9
281,King Crab,6
281,Milk,2
281,Mouse,3
281,Nails,3
281,Noodles,6
281,Paint,0
281,Phone Charger,9
281,Power Cord,3
281,Shrimp,9
281,Steak,6
281,Tape,0
282,Bracket,1
282,Brush,0
282,Cereal,0
282,Ear Buds,3
282,Eggs,0
282,Glue,1
282,Keyboard,4
282,King Crab,3
282,Milk,0
282,Mouse,2
282,Nails,0
282,Noodles,3
282,Paint,0
282,Phone Charger,3
282,Power Cord,0
282,Shrimp,3
282,Steak,3
282,Tape,0
283,Bracket,3
283,Brush,1
283,Cereal,3
283,Ear Buds,9
283,Eggs,3
283,Glue,3
283,Keyboard,9
283,King Crab,4
283,Milk,1
283,Mouse,3
283,Nails,1
283,Noodles,6
283,Paint,0
283,Phone Charger,9
283,Power Cord,3
283,Shrimp,8
283,Steak,6
283,Tape,0
284,Bracket,2
284,Brush,0
284,Cereal,0
284,Ear Buds,3
284,Eggs,0
284,Glue,1
284,Keyboard,3
284,King Crab,3
284,Milk,0
284,Mouse,2
284,Nails,0
284,Noodles,3
284,Paint,0
284,Phone Charger,3
284,Power Cord,0
284,Shrimp,3
284,Steak,3
284,Tape,0
285,Bracket,3
285,Brush,0
285,Cereal,1
285,Ear Buds,4
285,Eggs,1
285,Glue,3
285,Keyboard,5
285,King Crab,3
285,Milk,0
285,Mouse,3
285,Nails,0
285,Noodles,3
285,Paint,0
285,Phone Charger,3
285,Power Cord,2
285,Shrimp,3
285,Steak,3
285,Tape,0
286,Bracket,3
286,Brush,3
286,Cereal,3
286,Ear Buds,9
286,Eggs,3
286,Glue,3
286,Keyboard,11
286,King Crab,6
286,Milk,3
286,Mouse,5
286,Nails,3
286,Noodles,6
286,Paint,0
286,Phone Charger,9
286,Power Cord,3
286,Shrimp,9
286,Steak,6
286,Tape,0
287,Bracket,3
287,Brush,2
287,Cereal,3
287,Ear Buds,9
287,Eggs,3
287,Glue,3
287,Keyboard,10
287,King Crab,5
287,Milk,2
287,Mouse,4
287,Nails,3
287,Noodles,6
287,Paint,1
287,Phone Charger,9
287,Power Cord,3
287,Shrimp,9
287,Steak,6
287,Tape,1
288,Bracket,1
288,Brush,0
288,Cereal,0
288,Ear Buds,3
288,Eggs,0
288,Glue,1
288,Keyboard,3
288,King Crab,3
288,Milk,0
288,Mouse,1
288,Nails,0
288,Noodles,2
288,Paint,0
288,Phone Charger,3
288,Power Cord,0
288,Shrimp,3
288,Steak,3
288,Tape,0
289,Bracket,1
289,Brush,0
289,Cereal,0
289,Ear Buds,3
289,Eggs,0
289,Glue,1
289,Keyboard,3
289,King Crab,3
289,Milk,0
289,Mouse,1
289,Nails,0
289,Noodles,2
289,Paint,0
289,Phone Charger,3
289,Power Cord,0
289,Shrimp,3
289,Steak,3
289,Tape,0
290,Bracket,3
290,Brush,3
290,Cereal,3
290,Ear Buds,9
290,Eggs,3
290,Glue,3
290,Keyboard,9
290,King Crab,6
290,Milk,3
290,Mouse,4
290,Nails,3
290,Noodles,6
290,Paint,1
290,Phone Charger,9
290,Power Cord,3
290,Shrimp,9
290,Steak,6
290,Tape,1
291,Bracket,3
291,Brush,0
291,Cereal,3
291,Ear Buds,9
291,Eggs,3
291,Glue,3
291,Keyboard,9
291,King Crab,3
291,Milk,0
291,Mouse,3
291,Nails,0
291,Noodles,5
291,Paint,0
291,Phone Charger,9
291,Power Cord,3
291,Shrimp,7
291,Steak,5
291,Tape,0
292,Bracket,0
292,Brush,0
292,Cereal,0
292,Ear Buds,3
292,Eggs,0
292,Glue,0
292,Keyboard,3
292,King Crab,2
292,Milk,0
292,Mouse,0
292,Nails,0
292,Noodles,2
292,Paint,0
292,Phone Charger,3
292,Power Cord,0
292,Shrimp,3
292,Steak,3
292,Tape,0
293,Bracket,3
293,Brush,3
293,Cereal,3
293,Ear Buds,9
293,Eggs,3
293,Glue,3
293,Keyboard,9
293,King Crab,5
293,Milk,1
293,Mouse,3
293,Nails,2
293,Noodles,6
293,Paint,0
293,Phone Charger,9
293,Power Cord,3
293,Shrimp,9
293,Steak,6
293,Tape,0
294,Bracket,3
294,Brush,3
294,Cereal,3
294,Ear Buds,9
294,Eggs,3
294,Glue,3
294,Keyboard,9
294,King Crab,5
294,Milk,1
294,Mouse,3
294,Nails,2
294,Noodles,6
294,Paint,0
294,Phone Charger,9
294,Power Cord,3
294,Shrimp,9
294,Steak,6
294,Tape,0
295,Bracket,1
295,Brush,0
295,Cereal,0
295,Ear Buds,3
295,Eggs,0
295,Glue,0
295,Keyboard,3
295,King Crab,3
295,Milk,0
295,Mouse,1
295,Nails,0
295,Noodles,3
295,Paint,0
295,Phone Charger,3
295,Power Cord,0
295,Shrimp,3
295,Steak,3
295,Tape,0
296,Bracket,3
296,Brush,3
296,Cereal,3
296,Ear Buds,9
296,Eggs,3
296,Glue,3
296,Keyboard,11
296,King Crab,6
296,Milk,3
296,Mouse,6
296,Nails,3
296,Noodles,6
296,Paint,3
296,Phone Charger,9
296,Power Cord,3
296,Shrimp,9
296,Steak,6
296,Tape,3
297,Bracket,3
297,Brush,3
297,Cereal,3
297,Ear Buds,9
297,Eggs,3
297,Glue,3
297,Keyboard,9
297,King Crab,3
297,Milk,0
297,Mouse,3
297,Nails,2
297,Noodles,6
297,Paint,0
297,Phone Charger,9
297,Power Cord,3
297,Shrimp,7
297,Steak,6
297,Tape,0
298,Bracket,0
298,Brush,0
298,Cereal,0
298,Ear Buds,3
298,Eggs,0
298,Glue,0
298,Keyboard,3
298,King Crab,2
298,Milk,0
298,Mouse,0
298,Nails,0
298,Noodles,2
298,Paint,0
298,Phone Charger,3
298,Power Cord,0
298,Shrimp,3
298,Steak,2
298,Tape,0
299,Bracket,6
299,Brush,4
299,Cereal,9
299,Ear Buds,18
299,Eggs,9
299,Glue,3
299,Keyboard,18
299,King Crab,9
299,Milk,6
299,Mouse,9
299,Nails,3
299,Noodles,9
299,Paint,3
299,Phone Charger,15
299,Power Cord,6
299,Shrimp,12
299,Steak,9
299,Tape,3
300,Bracket,0
300,Brush,0
300,Cereal,0
300,Ear Buds,3
300,Eggs,0
300,Glue,0
300,Keyboard,3
300,King Crab,2
300,Milk,0
300,Mouse,0
300,Nails,0
300,Noodles,1
300,Paint,0
300,Phone Charger,3
300,Power Cord,0
300,Shrimp,3
300,Steak,3
300,Tape,0
301,Bracket,7
301,Brush,4
301,Cereal,6
301,Ear Buds,9
301,Eggs,6
301,Glue,5
301,Keyboard,11
301,King Crab,6
301,Milk,3
301,Mouse,6
301,Nails,4
301,Noodles,7
301,Paint,3
301,Phone Charger,9
301,Power Cord,5
301,Shrimp,11
301,Steak,8
301,Tape,6
302,Bracket,3
302,Brush,1
302,Cereal,0
302,Ear Buds,3
302,Eggs,0
302,Glue,2
302,Keyboard,3
302,King Crab,3
302,Milk,0
302,Mouse,2
302,Nails,0
302,Noodles,3
302,Paint,0
302,Phone Charger,3
302,Power Cord,0
302,Shrimp,3
302,Steak,3
302,Tape,0
303,Bracket,3
303,Brush,3
303,Cereal,3
303,Ear Buds,15
303,Eggs,3
303,Glue,3
303,Keyboard,16
303,King Crab,6
303,Milk,1
303,Mouse,6
303,Nails,3
303,Noodles,6
303,Paint,2
303,Phone Charger,12
303,Power Cord,3
303,Shrimp,9
303,Steak,6
303,Tape,1
304,Bracket,3
304,Brush,2
304,Cereal,0
304,Ear Buds,6
304,Eggs,0
304,Glue,3
304,Keyboard,7
304,King Crab,3
304,Milk,0
304,Mouse,3
304,Nails,2
304,Noodles,3
304,Paint,0
304,Phone Charger,6
304,Power Cord,1
304,Shrimp,3
304,Steak,3
304,Tape,0
305,Bracket,3
305,Brush,0
305,Cereal,2
305,Ear Buds,6
305,Eggs,2
305,Glue,3
305,Keyboard,9
305,King Crab,3
305,Milk,0
305,Mouse,3
305,Nails,0
305,Noodles,3
305,Paint,0
305,Phone Charger,7
305,Power Cord,1
305,Shrimp,6
305,Steak,3
305,Tape,0
306,Bracket,3
306,Brush,3
306,Cereal,3
306,Ear Buds,9
306,Eggs,3
306,Glue,3
306,Keyboard,12
306,King Crab,6
306,Milk,3
306,Mouse,6
306,Nails,3
306,Noodles,6
306,Paint,3
306,Phone Charger,9
306,Power Cord,3
306,Shrimp,9
306,Steak,6
306,Tape,2
307,Bracket,3
307,Brush,1
307,Cereal,0
307,Ear Buds,3
307,Eggs,0
307,Glue,3
307,Keyboard,3
307,King Crab,2
307,Milk,0
307,Mouse,0
307,Nails,1
307,Noodles,1
307,Paint,0
307,Phone Charger,3
307,Power Cord,0
307,Shrimp,3
307,Steak,1
307,Tape,0
308,Bracket,3
308,Brush,1
308,Cereal,3
308,Ear Buds,7
308,Eggs,3
308,Glue,3
308,Keyboard,9
308,King Crab,3
308,Milk,0
308,Mouse,3
308,Nails,0
308,Noodles,3
308,Paint,0
308,Phone Charger,7
308,Power Cord,3
308,Shrimp,6
308,Steak,3
308,Tape,0
309,Bracket,6
309,Brush,4
309,Cereal,5
309,Ear Buds,7
309,Eggs,5
309,Glue,5
309,Keyboard,9
309,King Crab,7
309,Milk,3
309,Mouse,3
309,Nails,3
309,Noodles,6
309,Paint,3
309,Phone Charger,6
309,Power Cord,3
309,Shrimp,13
309,Steak,8
309,Tape,3
310,Bracket,3
310,Brush,1
310,Cereal,1
310,Ear Buds,3
310,Eggs,2
310,Glue,2
310,Keyboard,6
310,King Crab,3
310,Milk,0
310,Mouse,3
310,Nails,0
310,Noodles,3
310,Paint,0
310,Phone Charger,3
310,Power Cord,1
310,Shrimp,3
310,Steak,3
310,Tape,0
311,Bracket,3
311,Brush,3
311,Cereal,3
311,Ear Buds,10
311,Eggs,3
311,Glue,3
311,Keyboard,12
311,King Crab,6
311,Milk,3
311,Mouse,6
311,Nails,3
311,Noodles,6
311,Paint,0
311,Phone Charger,9
311,Power Cord,5
311,Shrimp,9
311,Steak,6
311,Tape,0
312,Bracket,3
312,Brush,3
312,Cereal,3
312,Ear Buds,9
312,Eggs,3
312,Glue,3
312,Keyboard,12
312,King Crab,3
312,Milk,3
312,Mouse,6
312,Nails,2
312,Noodles,3
312,Paint,0
312,Phone Charger,9
312,Power Cord,5
312,Shrimp,6
312,Steak,5
312,Tape,0
313,Bracket,3
313,Brush,2
313,Cereal,2
313,Ear Buds,5
313,Eggs,2
313,Glue,3
313,Keyboard,6
313,King Crab,3
313,Milk,0
313,Mouse,3
313,Nails,0
313,Noodles,3
313,Paint,0
313,Phone Charger,5
313,Power Cord,3
313,Shrimp,3
313,Steak,3
313,Tape,0
314,Bracket,3
314,Brush,3
314,Cereal,3
314,Ear Buds,10
314,Eggs,3
314,Glue,3
314,Keyboard,12
314,King Crab,4
314,Milk,2
314,Mouse,6
314,Nails,3
314,Noodles,6
314,Paint,0
314,Phone Charger,10
314,Power Cord,4
314,Shrimp,8
314,Steak,6
314,Tape,0
315,Bracket,3
315,Brush,3
315,Cereal,3
315,Ear Buds,10
315,Eggs,3
315,Glue,3
315,Keyboard,12
315,King Crab,4
315,Milk,1
315,Mouse,6
315,Nails,2
315,Noodles,6
315,Paint,0
315,Phone Charger,10
315,Power Cord,4
315,Shrimp,8
315,Steak,6
315,Tape,0
316,Bracket,0
316,Brush,0
316,Cereal,0
316,Ear Buds,3
316,Eggs,0
316,Glue,0
316,Keyboard,5
316,King Crab,2
316,Milk,0
316,Mouse,2
316,Nails,0
316,Noodles,1
316,Paint,0
316,Phone Charger,3
316,Power Cord,0
316,Shrimp,3
316,Steak,2
316,Tape,0
317,Bracket,3
317,Brush,3
317,Cereal,3
317,Ear Buds,11
317,Eggs,3
317,Glue,3
317,Keyboard,12
317,King Crab,6
317,Milk,3
317,Mouse,6
317,Nails,3
317,Noodles,6
317,Paint,1
317,Phone Charger,10
317,Power Cord,5
317,Shrimp,9
317,Steak,6
317,Tape,0
318,Bracket,3
318,Brush,2
318,Cereal,3
318,Ear Buds,16
318,Eggs,3
318,Glue,3
318,Keyboard,18
318,King Crab,6
318,Milk,3
318,Mouse,9
318,Nails,2
318,Noodles,6
318,Paint,0
318,Phone Charger,14
318,Power Cord,6
318,Shrimp,9
318,Steak,6
318,Tape,0
319,Bracket,3
319,Brush,3
319,Cereal,3
319,Ear Buds,10
319,Eggs,3
319,Glue,3
319,Keyboard,12
319,King Crab,6
319,Milk,3
319,Mouse,6
319,Nails,3
319,Noodles,6
319,Paint,0
319,Phone Charger,10
319,Power Cord,4
319,Shrimp,9
319,Steak,6
319,Tape,0
320,Bracket,0
320,Brush,0
320,Cereal,0
320,Ear Buds,3
320,Eggs,0
320,Glue,0
320,Keyboard,4
320,King Crab,2
320,Milk,0
320,Mouse,2
320,Nails,0
320,Noodles,1
320,Paint,0
320,Phone Charger,3
320,Power Cord,0
320,Shrimp,3
320,Steak,2
320,Tape,0
321,Bracket,3
321,Brush,3
321,Cereal,5
321,Ear Buds,17
321,Eggs,5
321,Glue,3
321,Keyboard,20
321,King Crab,6
321,Milk,3
321,Mouse,10
321,Nails,3
321,Noodles,8
321,Paint,0
321,Phone Charger,15
321,Power Cord,7
321,Shrimp,11
321,Steak,8
321,Tape,0
322,Bracket,0
322,Brush,0
322,Cereal,0
322,Ear Buds,3
322,Eggs,0
322,Glue,0
322,Keyboard,4
322,King Crab,3
322,Milk,0
322,Mouse,2
322,Nails,0
322,Noodles,3
322,Paint,0
322,Phone Charger,3
322,Power Cord,1
322,Shrimp,3
322,Steak,3
322,Tape,0
323,Bracket,3
323,Brush,0
323,Cereal,3
323,Ear Buds,9
323,Eggs,3
323,Glue,3
323,Keyboard,9
323,King Crab,3
323,Milk,0
323,Mouse,3
323,Nails,0
323,Noodles,6
323,Paint,0
323,Phone Charger,9
323,Power Cord,3
323,Shrimp,6
323,Steak,6
323,Tape,0
324,Bracket,3
324,Brush,1
324,Cereal,3
324,Ear Buds,9
324,Eggs,3
324,Glue,3
324,Keyboard,9
324,King Crab,3
324,Milk,3
324,Mouse,6
324,Nails,0
324,Noodles,3
324,Paint,0
324,Phone Charger,8
324,Power Cord,3
324,Shrimp,6
324,Steak,3
324,Tape,0
325,Bracket,0
325,Brush,0
325,Cereal,0
325,Ear Buds,3
325,Eggs,0
325,Glue,0
325,Keyboard,3
325,King Crab,3
325,Milk,0
325,Mouse,2
325,Nails,0
325,Noodles,2
325,Paint,0
325,Phone Charger,3
325,Power Cord,0
325,Shrimp,3
325,Steak,3
325,Tape,0
326,Bracket,3
326,Brush,3
326,Cereal,3
326,Ear Buds,9
326,Eggs,4
326,Glue,3
326,Keyboard,12
326,King Crab,6
326,Milk,3
326,Mouse,6
326,Nails,3
326,Noodles,6
326,Paint,3
326,Phone Charger,10
326,Power Cord,6
326,Shrimp,10
326,Steak,6
326,Tape,3
327,Bracket,3
327,Brush,2
327,Cereal,5
327,Ear Buds,18
327,Eggs,5
327,Glue,3
327,Keyboard,21
327,King Crab,6
327,Milk,3
327,Mouse,9
327,Nails,2
327,Noodles,6
327,Paint,0
327,Phone Charger,14
327,Power Cord,6
327,Shrimp,10
327,Steak,6
327,Tape,0
328,Bracket,1
328,Brush,0
328,Cereal,0
328,Ear Buds,3
328,Eggs,0
328,Glue,0
328,Keyboard,3
328,King Crab,3
328,Milk,0
328,Mouse,2
328,Nails,0
328,Noodles,2
328,Paint,0
328,Phone Charger,3
328,Power Cord,0
328,Shrimp,3
328,Steak,3
328,Tape,0
329,Bracket,0
329,Brush,0
329,Cereal,0
329,Ear Buds,3
329,Eggs,0
329,Glue,0
329,Keyboard,3
329,King Crab,3
329,Milk,0
329,Mouse,2
329,Nails,0
329,Noodles,2
329,Paint,0
329,Phone Charger,3
329,Power Cord,0
329,Shrimp,3
329,Steak,3
329,Tape,0
330,Bracket,0
330,Brush,0
330,Cereal,0
330,Ear Buds,3
330,Eggs,0
330,Glue,0
330,Keyboard,3
330,King Crab,3
330,Milk,0
330,Mouse,2
330,Nails,0
330,Noodles,2
330,Paint,0
330,Phone Charger,3
330,Power Cord,0
330,Shrimp,3
330,Steak,3
330,Tape,0
331,Bracket,1
331,Brush,0
331,Cereal,0
331,Ear Buds,3
331,Eggs,0
331,Glue,0
331,Keyboard,3
331,King Crab,3
331,Milk,0
331,Mouse,2
331,Nails,0
331,Noodles,2
331,Paint,0
331,Phone Charger,3
331,Power Cord,0
331,Shrimp,3
331,Steak,3
331,Tape,0
332,Bracket,3
332,Brush,2
332,Cereal,3
332,Ear Buds,9
332,Eggs,3
332,Glue,3
332,Keyboard,9
332,King Crab,3
332,Milk,0
332,Mouse,3
332,Nails,1
332,Noodles,6
332,Paint,0
332,Phone Charger,9
332,Power Cord,3
332,Shrimp,7
332,Steak,6
332,Tape,0
333,Bracket,1
333,Brush,0
333,Cereal,0
333,Ear Buds,3
333,Eggs,0
333,Glue,0
333,Keyboard,3
333,King Crab,3
333,Milk,0
333,Mouse,2
333,Nails,0
333,Noodles,2
333,Paint,0
333,Phone Charger,3
333,Power Cord,0
333,Shrimp,3
333,Steak,3
333,Tape,0
334,Bracket,3
334,Brush,2
334,Cereal,3
334,Ear Buds,9
334,Eggs,3
334,Glue,3
334,Keyboard,9
334,King Crab,3
334,Milk,0
334,Mouse,3
334,Nails,1
334,Noodles,6
334,Paint,0
334,Phone Charger,9
334,Power Cord,3
334,Shrimp,7
334,Steak,6
334,Tape,0
335,Bracket,1
335,Brush,0
335,Cereal,0
335,Ear Buds,3
335,Eggs,0
335,Glue,0
335,Keyboard,3
335,King Crab,3
335,Milk,0
335,Mouse,2
335,Nails,0
335,Noodles,2
335,Paint,0
335,Phone Charger,3
335,Power Cord,0
335,Shrimp,3
335,Steak,3
335,Tape,0
336,Bracket,1
336,Brush,0
336,Cereal,0
336,Ear Buds,3
336,Eggs,0
336,Glue,0
336,Keyboard,3
336,King Crab,3
336,Milk,0
336,Mouse,2
336,Nails,0
336,Noodles,2
336,Paint,0
336,Phone Charger,3
336,Power Cord,0
336,Shrimp,3
336,Steak,3
336,Tape,0
337,Bracket,1
337,Brush,0
337,Cereal,0
337,Ear Buds,3
337,Eggs,0
337,Glue,0
337,Keyboard,4
337,King Crab,3
337,Milk,0
337,Mouse,2
337,Nails,0
337,Noodles,3
337,Paint,0
337,Phone Charger,3
337,Power Cord,0
337,Shrimp,3
337,Steak,3
337,Tape,0
338,Bracket,7
338,Brush,6
338,Cereal,7
338,Ear Buds,12
338,Eggs,8
338,Glue,6
338,Keyboard,14
338,King Crab,8
338,Milk,5
338,Mouse,8
338,Nails,6
338,Noodles,9
338,Paint,5
338,Phone Charger,12
338,Power Cord,7
338,Shrimp,13
338,Steak,9
338,Tape,5
339,Bracket,4
339,Brush,3
339,Cereal,4
339,Ear Buds,9
339,Eggs,4
339,Glue,4
339,Keyboard,12
339,King Crab,6
339,Milk,3
339,Mouse,6
339,Nails,3
339,Noodles,6
339,Paint,3
339,Phone Charger,10
339,Power Cord,4
339,Shrimp,10
339,Steak,6
339,Tape,3
340,Bracket,4
340,Brush,3
340,Cereal,5
340,Ear Buds,16
340,Eggs,5
340,Glue,5
340,Keyboard,18
340,King Crab,6
340,Milk,3
340,Mouse,11
340,Nails,3
340,Noodles,6
340,Paint,3
340,Phone Charger,16
340,Power Cord,10
340,Shrimp,10
340,Steak,7
340,Tape,3
341,Bracket,3
341,Brush,3
341,Cereal,4
341,Ear Buds,13
341,Eggs,4
341,Glue,3
341,Keyboard,15
341,King Crab,6
341,Milk,3
341,Mouse,8
341,Nails,3
341,Noodles,6
341,Paint,3
341,Phone Charger,12
341,Power Cord,8
341,Shrimp,9
341,Steak,6
341,Tape,3
342,Bracket,1
342,Brush,0
342,Cereal,0
342,Ear Buds,3
342,Eggs,0
342,Glue,0
342,Keyboard,3
342,King Crab,3
342,Milk,0
342,Mouse,0
342,Nails,0
342,Noodles,2
342,Paint,0
342,Phone Charger,3
342,Power Cord,0
342,Shrimp,3
342,Steak,2
342,Tape,0
343,Bracket,1
343,Brush,0
343,Cereal,0
343,Ear Buds,3
343,Eggs,0
343,Glue,0
343,Keyboard,3
343,King Crab,3
343,Milk,0
343,Mouse,0
343,Nails,0
343,Noodles,2
343,Paint,0
343,Phone Charger,3
343,Power Cord,0
343,Shrimp,3
343,Steak,2
343,Tape,0
344,Bracket,3
344,Brush,1
344,Cereal,3
344,Ear Buds,9
344,Eggs,3
344,Glue,3
344,Keyboard,9
344,King Crab,3
344,Milk,0
344,Mouse,3
344,Nails,0
344,Noodles,6
344,Paint,0
344,Phone Charger,9
344,Power Cord,3
344,Shrimp,6
344,Steak,6
344,Tape,0
345,Bracket,3
345,Brush,0
345,Cereal,3
345,Ear Buds,8
345,Eggs,3
345,Glue,3
345,Keyboard,9
345,King Crab,3
345,Milk,0
345,Mouse,3
345,Nails,0
345,Noodles,3
345,Paint,0
345,Phone Charger,9
345,Power Cord,3
345,Shrimp,6
345,Steak,3
345,Tape,0
346,Bracket,3
346,Brush,3
346,Cereal,3
346,Ear Buds,9
346,Eggs,4
